latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -32.5500, 150.0000,1990-03-19,    2.3,25, 21.9,25, 12.4,25, 13.4,25,  9.3,26,  4.3,25,  4.3,26,  4.3,25, 4.0,26, 19.2,25, 51.0,26, 93.1,26,  3.5,26,  4.3,26, 2.9,26, 5.1,26, 4.0,26,1020.7,25,""
 -32.5500, 150.0000,1990-03-20,    0.0,25, 22.2,25, 10.9,25, 13.3,25,  9.2,26,  4.6,25,  4.2,26,  4.6,25, 3.8,26, 18.1,25, 49.7,26,100.0,26,  3.3,26,  4.1,26, 2.8,26, 4.6,26, 3.7,26,1021.5,25,""
 -32.5500, 150.0000,1990-03-21,    0.0,25, 22.0,25, 10.4,25, 15.4,25,  6.7,26,  4.7,25,  3.7,26,  4.7,25, 3.3,26, 16.1,25, 58.3,26,100.0,26,  2.7,26,  3.2,26, 3.2,26, 3.4,26, 3.3,26,1020.6,25,""
 -32.5500, 150.0000,1990-03-22,    0.1,25, 22.8,25, 12.6,25, 14.9,25,  8.8,26,  4.1,25,  4.1,26,  4.1,25, 3.8,26, 17.6,25, 53.7,26,100.0,26,  3.2,26,  4.0,26, 2.9,26, 4.5,26, 3.7,26,1021.2,25,""
 -32.5500, 150.0000,1990-03-23,    0.0,25, 22.7,25, 14.7,25, 15.9,25,  8.5,26,  3.8,25,  3.0,26,  3.8,25, 2.5,26,  9.3,25, 57.7,26, 95.1,26,  2.4,26,  3.1,26, 1.5,26, 3.6,26, 2.5,26,1022.8,25,""
 -32.5500, 150.0000,1990-03-24,    0.1,25, 25.0,25, 13.2,25, 16.0,25, 10.5,26,  3.8,25,  4.4,26,  3.8,25, 4.0,26, 18.4,25, 50.5,26,100.0,26,  3.5,26,  4.3,26, 3.1,26, 4.9,26, 4.0,26,1023.5,25,""
 -32.5500, 150.0000,1990-03-25,    0.0,25, 24.9,25, 12.4,25, 15.4,25, 10.7,26,  4.3,25,  4.7,26,  4.3,25, 4.4,26, 20.1,25, 48.9,26,100.0,26,  3.7,26,  4.5,26, 3.4,26, 5.2,26, 4.3,26,1023.6,25,""
 -32.5500, 150.0000,1990-03-26,    0.0,25, 24.7,25, 12.6,25, 14.7,25, 11.2,26,  4.7,25,  4.5,26,  4.7,25, 3.9,26, 17.9,25, 47.3,26,100.0,26,  3.5,26,  4.5,26, 2.6,26, 5.0,26, 3.8,26,1023.9,25,""
 -32.5500, 150.0000,1990-03-27,    0.0,25, 25.6,25, 13.7,25, 15.5,25, 12.0,26,  4.2,25,  4.6,26,  4.2,25, 3.9,26, 17.7,25, 47.2,26, 98.9,26,  3.6,26,  4.6,26, 2.5,26, 5.2,26, 3.9,26,1024.7,25,""
 -32.5500, 150.0000,1990-03-28,    0.0,25, 23.7,25, 13.6,25, 18.1,25,  7.0,26,  2.6,25,  3.1,26,  2.6,25, 3.0,26, 11.4,25, 61.8,26,100.0,26,  2.3,26,  2.8,26, 2.8,26, 3.2,26, 3.0,26,1023.2,25,""
 -32.5500, 150.0000,1990-03-29,    7.6,25, 18.5,25, 15.5,25, 19.1,25,  1.2,26,  2.0,25,  1.5,26,  2.0,25, 0.8,26,  4.9,25, 89.7,26,100.0,26,  1.0,26,  1.0,26, 0.8,26, 0.8,26, 0.8,26,1026.2,25,""
 -32.5500, 150.0000,1990-03-30,    7.7,25, 19.5,25, 15.6,25, 15.6,25,  5.7,26,  2.0,25,  2.2,26,  2.0,25, 1.8,26,  6.1,25, 68.9,26, 88.1,26,  1.8,26,  2.3,26, 1.0,26, 2.7,26, 1.8,26,1027.6,25,""
 -32.5500, 150.0000,1990-03-31,    9.3,25, 20.0,25, 14.4,25, 16.0,25,  5.4,26,  0.8,25,  2.0,26,  0.8,25, 1.4,26,  4.7,25, 68.5,26, 97.6,26,  1.5,26,  2.0,26, 0.8,26, 2.1,26, 1.4,26,1024.4,25,""
 -32.5500, 150.0000,1990-04-01,    1.7,25, 22.1,25, 14.5,25, 15.9,25,  7.8,26,  1.5,25,  2.2,26,  1.5,25, 2.1,26,  6.9,25, 59.8,26, 96.4,26,  2.0,26,  2.7,26, 1.1,26, 3.1,26, 2.1,26,1021.4,25,""
 -32.5500, 150.0000,1990-04-02,    1.9,25, 23.3,25, 13.7,25, 17.7,25,  7.0,26,  2.9,25,  2.5,26,  2.9,25, 2.7,26, 11.0,25, 61.9,26,100.0,26,  2.2,26,  2.8,26, 2.4,26, 3.1,26, 2.7,26,1021.5,25,""
 -32.5500, 150.0000,1990-04-03,    0.7,25, 19.1,25, 13.7,25, 15.1,25,  5.2,26,  2.7,25,  2.2,26,  2.7,25, 2.5,26, 10.0,25, 68.3,26, 96.4,26,  2.0,26,  2.5,26, 2.1,26, 2.9,26, 2.5,26,1024.2,25,""
 -32.5500, 150.0000,1990-04-04,    0.9,25, 19.7,25, 13.6,25, 14.8,25,  6.1,26,  2.2,25,  2.0,26,  2.2,25, 1.9,26,  6.8,25, 64.5,26, 95.1,26,  1.8,26,  2.4,26, 1.2,26, 2.7,26, 2.0,26,1024.8,25,""
 -32.5500, 150.0000,1990-04-05,    0.1,25, 20.9,25, 15.3,25, 17.6,25,  5.1,26,  1.5,25,  1.7,26,  1.5,25, 1.4,26,  4.8,25, 71.2,26,100.0,26,  1.5,26,  1.9,26, 1.0,26, 1.9,26, 1.4,26,1021.0,25,""
 -32.5500, 150.0000,1990-04-06,    0.0,25, 26.3,25, 15.5,25, 18.7,25, 10.4,26,  2.9,25,  3.4,26,  2.9,25, 3.5,26, 15.3,25, 54.7,26,100.0,26,  3.1,26,  3.9,26, 2.6,26, 4.3,26, 3.4,26,1018.4,25,""
 -32.5500, 150.0000,1990-04-07,    0.1,25, 25.2,25, 13.0,25, 18.8,25,  7.9,26,  4.4,25,  3.1,26,  4.4,25, 3.4,26, 15.8,25, 58.7,26,100.0,26,  2.8,26,  3.3,26, 3.3,26, 3.4,26, 3.4,26,1022.6,25,""
 -32.5500, 150.0000,1990-04-08,    0.0,25, 20.6,25, 15.8,25, 16.2,25,  6.3,26,  1.8,25,  1.9,26,  1.8,25, 1.8,26,  5.7,25, 66.8,26, 90.3,26,  1.8,26,  2.4,26, 0.9,26, 2.7,26, 1.8,26,1024.2,25,""
 -32.5500, 150.0000,1990-04-09,   26.6,25, 17.8,25, 14.2,25, 16.5,25,  2.7,26,  0.9,25,  1.4,26,  0.9,25, 1.5,26,  5.5,25, 81.0,26,100.0,26,  1.2,26,  1.4,26, 1.5,26, 1.5,26, 1.5,26,1023.8,25,""
 -32.5500, 150.0000,1990-04-10,    1.9,25, 17.4,25, 14.1,25, 15.3,25,  3.5,26,  1.6,25,  1.5,26,  1.6,25, 1.3,26,  4.7,25, 77.0,26, 95.2,26,  1.3,26,  1.6,26, 1.1,26, 1.7,26, 1.4,26,1022.2,25,""
 -32.5500, 150.0000,1990-04-11,    8.9,25, 20.0,25, 14.3,25, 16.8,25,  4.6,26,  1.5,25,  1.7,26,  1.5,25, 1.5,26,  5.3,25, 71.9,26,100.0,26,  1.4,26,  1.8,26, 1.3,26, 1.8,26, 1.5,26,1018.8,25,""
 -32.5500, 150.0000,1990-04-12,   12.2,25, 23.9,25, 15.6,25, 17.1,25,  9.0,26,  2.4,25,  2.9,26,  2.4,25, 2.8,26, 12.6,25, 57.7,26, 96.5,26,  2.7,26,  3.4,26, 1.7,26, 3.8,26, 2.8,26,1020.1,25,""
 -32.5500, 150.0000,1990-04-13,    2.3,25, 26.0,25, 13.4,25, 17.6,25, 10.2,26,  2.6,25,  3.2,26,  2.6,25, 3.0,26, 13.8,25, 52.4,26,100.0,26,  2.8,26,  3.6,26, 2.2,26, 3.8,26, 3.0,26,1021.0,25,""
 -32.5500, 150.0000,1990-04-14,    3.2,25, 18.8,25, 15.4,25, 16.9,25,  3.7,26,  1.0,25,  1.5,26,  1.0,25, 1.4,26,  4.8,25, 77.9,26, 96.6,26,  1.3,26,  1.6,26, 1.1,26, 1.7,26, 1.4,26,1015.1,25,""
 -32.5500, 150.0000,1990-04-15,    6.7,25, 19.9,25,  8.8,25, 12.7,25,  6.8,26,  1.7,25,  2.6,26,  1.7,25, 2.3,26, 12.5,25, 54.7,26,100.0,26,  2.2,26,  2.8,26, 1.7,26, 2.9,26, 2.3,26,1019.2,25,""
 -32.5500, 150.0000,1990-04-16,    0.1,25, 16.9,25, 11.8,25, 13.8,25,  3.9,26,  1.3,25,  1.6,26,  1.3,25, 1.4,26,  5.2,25, 71.7,26, 99.8,26,  1.3,26,  1.7,26, 1.1,26, 1.7,26, 1.4,26,1023.0,25,""
 -32.5500, 150.0000,1990-04-17,    0.6,25, 18.1,25, 12.7,25, 13.0,25,  6.1,26,  1.1,25,  2.0,26,  1.1,25, 1.8,26,  7.0,25, 62.6,26, 88.6,26,  1.8,26,  2.4,26, 0.8,26, 2.8,26, 1.8,26,1026.3,25,""
 -32.5500, 150.0000,1990-04-18,    8.4,25, 16.6,25, 13.1,25, 13.5,25,  4.4,26,  1.1,25,  1.5,26,  1.1,25, 1.2,26,  4.4,25, 71.5,26, 89.6,26,  1.4,26,  1.8,26, 0.7,26, 1.8,26, 1.3,26,1025.9,25,""
 -32.5500, 150.0000,1990-04-19,   18.4,25, 15.9,25, 12.8,25, 15.4,25,  1.8,26,  0.7,25,  1.2,26,  0.7,25, 1.1,26,  4.4,25, 85.3,26,100.0,26,  0.9,26,  1.0,26, 1.1,26, 1.1,26, 1.1,26,1019.5,25,""
 -32.5500, 150.0000,1990-04-20,   73.6,25, 18.2,25, 13.3,25, 16.3,25,  3.0,26,  1.7,25,  1.4,26,  1.7,25, 1.2,26,  4.4,25, 78.0,26,100.0,26,  1.1,26,  1.3,26, 1.2,26, 1.2,26, 1.2,26,1009.6,25,""
 -32.5500, 150.0000,1990-04-21,   25.8,25, 17.8,25, 11.7,25, 13.5,25,  5.0,26,  3.6,25,  2.0,26,  3.6,25, 1.9,26,  8.5,25, 66.3,26, 98.2,26,  1.7,26,  2.1,26, 1.4,26, 2.4,26, 1.9,26,1004.8,25,""
 -32.5500, 150.0000,1990-04-22,    6.2,25, 17.9,25, 12.8,25, 13.1,25,  5.8,26,  1.2,25,  2.2,26,  1.2,25, 1.9,26, 10.1,25, 63.9,26, 88.7,26,  2.0,26,  2.5,26, 1.0,26, 2.8,26, 1.9,26,1005.7,25,""
 -32.5500, 150.0000,1990-04-23,    4.4,25, 19.5,25, 12.4,25, 13.7,25,  6.6,26,  2.3,25,  2.7,26,  2.3,25, 2.5,26, 13.6,25, 60.5,26, 95.2,26,  2.3,26,  2.9,26, 1.7,26, 3.3,26, 2.5,26,1009.9,25,""
 -32.5500, 150.0000,1990-04-24,    0.0,25, 20.2,25,  8.2,25, 13.0,25,  6.6,26,  3.4,25,  2.9,26,  3.4,25, 2.7,26, 15.4,25, 54.9,26,100.0,26,  2.2,26,  2.8,26, 2.4,26, 3.1,26, 2.7,26,1009.4,25,""
 -32.5500, 150.0000,1990-04-25,    0.0,25, 18.0,25,  8.5,25, 11.8,25,  5.9,26,  3.3,25,  2.6,26,  3.3,25, 2.2,26, 13.1,25, 57.2,26,100.0,26,  2.0,26,  2.6,26, 1.6,26, 2.8,26, 2.2,26,1008.5,25,""
 -32.5500, 150.0000,1990-04-26,    0.0,25, 12.5,25,  7.4,25,  7.8,25,  5.5,26,  2.4,25,  2.2,26,  2.4,25, 1.6,26, 10.4,25, 53.9,26, 75.8,26,  1.9,26,  2.6,26, 0.5,26, 2.7,26, 1.6,26,1006.0,25,""
 -32.5500, 150.0000,1990-04-27,    0.0,25, 14.9,25,  5.5,25,  7.7,25,  6.8,26,  2.5,25,  2.9,26,  2.5,25, 2.4,26, 15.4,25, 45.5,26, 85.3,26,  2.2,26,  3.0,26, 1.1,26, 3.7,26, 2.4,26,1010.3,25,""
 -32.5500, 150.0000,1990-04-28,    0.0,25, 16.4,25,  2.2,25,  9.1,25,  5.7,26,  2.8,25,  3.0,26,  2.8,25, 2.7,26, 17.1,25, 48.8,26,100.0,26,  2.0,26,  2.6,26, 2.4,26, 3.0,26, 2.7,26,1016.7,25,""
 -32.5500, 150.0000,1990-04-29,    0.1,25, 17.9,25,  5.2,25,  9.6,25,  7.1,26,  2.3,25,  2.7,26,  2.3,25, 2.0,26, 12.6,25, 46.8,26,100.0,26,  2.1,26,  2.8,26, 1.0,26, 3.0,26, 2.0,26,1017.5,25,""
 -32.5500, 150.0000,1990-04-30,    0.0,25, 19.4,25,  6.9,25, 10.1,25,  8.4,26,  2.6,25,  3.2,26,  2.6,25, 2.9,26, 16.5,25, 44.9,26,100.0,26,  2.5,26,  3.3,26, 1.7,26, 4.0,26, 2.8,26,1020.5,25,""
 -32.5500, 150.0000,1990-05-01,    0.0,25, 21.2,25,  3.4,25,  9.9,25,  9.2,26,  2.6,25,  2.7,26,  2.6,25, 2.8,26, 16.6,25, 39.3,26,100.0,26,  2.5,26,  3.5,26, 1.9,26, 3.7,26, 2.8,26,1025.2,25,""
 -32.5500, 150.0000,1990-05-02,    0.0,25, 21.2,25,  3.6,25, 10.3,25,  8.8,26,  2.4,25,  2.7,26,  2.4,25, 2.8,26, 16.4,25, 40.9,26,100.0,26,  2.5,26,  3.4,26, 2.0,26, 3.6,26, 2.8,26,1024.3,25,""
 -32.5500, 150.0000,1990-05-03,    0.0,25, 20.7,25,  5.8,25, 11.0,25,  8.3,26,  2.3,25,  2.6,26,  2.3,25, 2.8,26, 16.2,25, 45.1,26,100.0,26,  2.4,26,  3.2,26, 2.0,26, 3.6,26, 2.8,26,1024.6,25,""
 -32.5500, 150.0000,1990-05-04,    0.0,25, 22.4,25,  4.3,25, 11.3,25,  9.2,26,  2.5,25,  2.7,26,  2.5,25, 2.8,26, 16.1,25, 41.7,26,100.0,26,  2.5,26,  3.4,26, 2.1,26, 3.5,26, 2.8,26,1023.8,25,""
 -32.5500, 150.0000,1990-05-05,    0.0,25, 23.2,25,  4.5,25, 10.9,25, 10.4,26,  2.5,25,  2.6,26,  2.5,25, 2.4,26, 14.4,25, 38.3,26,100.0,26,  2.6,26,  3.6,26, 1.3,26, 3.6,26, 2.4,26,1023.1,25,""
 -32.5500, 150.0000,1990-05-06,    0.0,25, 22.1,25,  6.2,25, 11.0,25,  9.8,26,  1.9,25,  2.3,26,  1.9,25, 1.9,26, 11.3,25, 41.4,26,100.0,26,  2.3,26,  3.3,26, 0.6,26, 3.2,26, 1.9,26,1023.6,25,""
 -32.5500, 150.0000,1990-05-07,    0.0,25, 21.2,25,  7.6,25, 12.5,25,  7.9,26,  1.3,25,  2.1,26,  1.3,25, 1.8,26, 10.5,25, 49.7,26,100.0,26,  2.0,26,  2.7,26, 1.0,26, 2.6,26, 1.8,26,1023.5,25,""
 -32.5500, 150.0000,1990-05-08,    0.0,25, 20.1,25, 10.4,25, 13.7,25,  6.5,26,  2.5,25,  2.1,26,  2.5,25, 2.2,26, 12.9,25, 58.3,26,100.0,26,  1.9,26,  2.5,26, 1.6,26, 2.8,26, 2.2,26,1024.1,25,""
 -32.5500, 150.0000,1990-05-09,    0.0,25, 22.1,25,  9.3,25, 13.1,25,  8.7,26,  1.9,25,  2.4,26,  1.9,25, 2.4,26, 13.5,25, 49.3,26,100.0,26,  2.2,26,  3.0,26, 1.4,26, 3.3,26, 2.4,26,1024.4,25,""
 -32.5500, 150.0000,1990-05-10,    0.0,25, 22.8,25,  6.0,25, 11.9,25,  9.5,26,  1.8,25,  2.5,26,  1.8,25, 2.5,26, 14.4,25, 42.9,26,100.0,26,  2.4,26,  3.3,26, 1.5,26, 3.4,26, 2.4,26,1026.9,25,""
 -32.5500, 150.0000,1990-05-11,    0.0,25, 22.5,25,  5.6,25, 11.8,25,  9.2,26,  2.2,25,  2.5,26,  2.2,25, 2.4,26, 14.5,25, 43.3,26,100.0,26,  2.3,26,  3.2,26, 1.6,26, 3.3,26, 2.4,26,1027.2,25,""
 -32.5500, 150.0000,1990-05-12,    0.1,25, 21.6,25,  6.1,25, 12.1,25,  8.2,26,  2.5,25,  2.4,26,  2.5,25, 2.3,26, 13.8,25, 46.9,26,100.0,26,  2.1,26,  2.9,26, 1.6,26, 2.9,26, 2.3,26,1023.6,25,""
 -32.5500, 150.0000,1990-05-13,    0.0,25, 19.3,25,  5.8,25, 10.6,25,  7.5,26,  2.7,25,  2.4,26,  2.7,25, 2.5,26, 15.0,25, 47.4,26,100.0,26,  2.1,26,  2.8,26, 1.7,26, 3.2,26, 2.5,26,1021.7,25,""
 -32.5500, 150.0000,1990-05-14,    0.0,25, 18.2,25,  3.1,25,  8.8,25,  7.6,26,  2.0,25,  2.2,26,  2.0,25, 1.9,26, 12.6,25, 42.1,26,100.0,26,  2.0,26,  2.8,26, 0.8,26, 2.9,26, 1.9,26,1021.9,25,""
 -32.5500, 150.0000,1990-05-15,    0.0,25, 14.8,25,  6.8,25, 10.6,25,  4.2,26,  0.9,25,  1.3,26,  0.9,25, 1.0,26,  4.5,25, 63.0,26,100.0,26,  1.2,26,  1.6,26, 0.7,26, 1.3,26, 1.0,26,1023.1,25,""
 -32.5500, 150.0000,1990-05-16,    0.0,25, 17.8,25,  9.0,25, 11.8,25,  5.9,26,  1.1,25,  1.6,26,  1.1,25, 1.2,26,  7.1,25, 57.9,26,100.0,26,  1.5,26,  2.1,26, 0.6,26, 1.8,26, 1.2,26,1023.2,25,""
 -32.5500, 150.0000,1990-05-17,    0.9,25, 17.8,25, 10.4,25, 15.0,25,  3.1,26,  1.5,25,  1.2,26,  1.5,25, 1.1,26,  4.4,25, 73.6,26,100.0,26,  0.9,26,  1.1,26, 1.2,26, 1.2,26, 1.2,26,1014.1,25,""
 -32.5500, 150.0000,1990-05-18,   11.6,25, 14.9,25, 10.6,25, 11.3,25,  4.5,26,  2.2,25,  1.9,26,  2.2,25, 1.7,26, 11.4,25, 66.7,26, 88.5,26,  1.6,26,  2.1,26, 1.0,26, 2.4,26, 1.7,26,1010.1,25,""
 -32.5500, 150.0000,1990-05-19,    0.0,25, 15.6,25,  0.3,25,  8.2,25,  5.6,26,  1.7,25,  2.2,26,  1.7,25, 1.9,26, 13.9,25, 46.3,26,100.0,26,  1.6,26,  2.2,26, 1.5,26, 2.4,26, 1.9,26,1018.9,25,""
 -32.5500, 150.0000,1990-05-20,    0.0,25, 13.4,25,  0.6,25,  8.0,25,  4.4,26,  1.6,25,  2.1,26,  1.6,25, 1.9,26, 13.7,25, 52.1,26,100.0,26,  1.4,26,  1.9,26, 1.6,26, 2.1,26, 1.9,26,1016.8,25,""
 -32.5500, 150.0000,1990-05-21,    0.0,25, 15.3,25,  1.0,25,  8.8,25,  5.0,26,  1.4,25,  1.9,26,  1.4,25, 1.3,26, 10.3,25, 50.7,26,100.0,26,  1.4,26,  1.9,26, 1.0,26, 1.7,26, 1.3,26,1020.9,25,""
 -32.5500, 150.0000,1990-05-22,    0.0,25, 12.4,25,  8.3,25, 11.0,25,  2.4,26,  0.7,25,  1.1,26,  0.7,25, 0.7,26,  3.4,25, 76.4,26,100.0,26,  0.9,26,  1.1,26, 0.7,26, 0.7,26, 0.7,26,1017.2,25,""
 -32.5500, 150.0000,1990-05-23,   13.1,25, 16.7,25,  9.4,25, 14.1,25,  2.8,26,  0.7,25,  1.4,26,  0.7,25, 1.4,26,  6.6,25, 74.2,26,100.0,26,  0.9,26,  1.1,26, 1.4,26, 1.4,26, 1.4,26,1010.7,25,""
 -32.5500, 150.0000,1990-05-24,    1.4,25, 11.9,25,  8.9,25, 11.0,25,  2.2,26,  1.0,25,  1.2,26,  1.0,25, 1.1,26,  5.1,25, 79.0,26, 96.5,26,  0.9,26,  1.2,26, 1.0,26, 1.2,26, 1.1,26,1010.1,25,""
 -32.5500, 150.0000,1990-05-25,    0.2,25, 12.6,25,  7.3,25, 10.8,25,  2.6,26,  1.0,25,  1.2,26,  1.0,25, 0.9,26,  4.4,25, 74.1,26,100.0,26,  0.9,26,  1.1,26, 0.8,26, 1.0,26, 0.9,26,1017.8,25,""
 -32.5500, 150.0000,1990-05-26,    0.3,25, 15.6,25,  2.9,25,  8.6,25,  5.8,26,  1.3,25,  2.1,26,  1.3,25, 1.9,26, 13.2,25, 48.6,26,100.0,26,  1.6,26,  2.2,26, 1.2,26, 2.5,26, 1.9,26,1027.1,25,""
 -32.5500, 150.0000,1990-05-27,    0.0,25, 15.2,25,  2.4,25, 10.4,25,  3.6,26,  0.8,25,  1.7,26,  0.8,25, 1.1,26,  9.5,25, 60.2,26,100.0,26,  1.1,26,  1.4,26, 1.1,26, 1.1,26, 1.1,26,1030.2,25,""
 -32.5500, 150.0000,1990-05-28,    1.5,25, 16.0,25,  9.1,25, 13.1,25,  3.2,26,  1.0,25,  1.3,26,  1.0,25, 1.3,26,  5.7,25, 72.1,26,100.0,26,  1.0,26,  1.2,26, 1.3,26, 1.3,26, 1.3,26,1027.3,25,""
 -32.5500, 150.0000,1990-05-29,    0.3,25, 16.1,25, 11.2,25, 13.1,25,  3.8,26,  1.5,25,  1.5,26,  1.5,25, 1.1,26,  7.5,25, 71.6,26, 98.5,26,  1.2,26,  1.6,26, 0.8,26, 1.5,26, 1.1,26,1024.2,25,""
 -32.5500, 150.0000,1990-05-30,    0.2,25, 18.9,25, 11.7,25, 14.9,25,  4.6,26,  1.9,25,  1.6,26,  1.9,25, 1.3,26,  8.0,25, 68.3,26,100.0,26,  1.3,26,  1.7,26, 1.0,26, 1.6,26, 1.3,26,1020.8,25,""
 -32.5500, 150.0000,1990-05-31,   15.5,25, 15.6,25, 12.3,25, 13.6,25,  3.2,26,  1.9,25,  1.5,26,  1.9,25, 1.2,26,  7.6,25, 76.8,26, 95.1,26,  1.2,26,  1.5,26, 0.9,26, 1.5,26, 1.2,26,1010.6,25,""
 -32.5500, 150.0000,1990-06-01,    2.9,25, 12.5,25,  8.5,25,  9.9,25,  3.7,26,  1.9,25,  1.4,26,  1.9,25, 1.1,26,  8.1,25, 68.3,26, 89.3,26,  1.2,26,  1.6,26, 0.7,26, 1.5,26, 1.1,26,1015.3,25,""
 -32.5500, 150.0000,1990-06-02,    0.2,25, 11.3,25,  4.1,25,  8.1,25,  3.8,26,  1.6,25,  1.5,26,  1.6,25, 1.2,26, 10.0,25, 60.5,26, 99.0,26,  1.2,26,  1.6,26, 0.7,26, 1.8,26, 1.2,26,1020.3,25,""
 -32.5500, 150.0000,1990-06-03,    0.0,25, 13.6,25,  2.0,25,  8.6,25,  4.3,26,  1.4,25,  1.5,26,  1.4,25, 1.3,26, 10.6,25, 55.3,26,100.0,26,  1.2,26,  1.6,26, 1.0,26, 1.6,26, 1.3,26,1022.9,25,""
 -32.5500, 150.0000,1990-06-04,    0.0,25, 15.8,25, -0.3,25,  7.8,25,  6.0,26,  0.7,25,  1.7,26,  0.7,25, 1.7,26, 12.9,25, 43.5,26,100.0,26,  1.5,26,  2.2,26, 1.1,26, 2.3,26, 1.7,26,1027.5,25,""
 -32.5500, 150.0000,1990-06-05,    0.0,25, 15.4,25,  1.1,25,  9.2,25,  4.7,26,  1.4,25,  1.6,26,  1.4,25, 1.6,26, 12.1,25, 52.6,26,100.0,26,  1.3,26,  1.7,26, 1.5,26, 1.7,26, 1.6,26,1030.0,25,""
 -32.5500, 150.0000,1990-06-06,    0.0,25, 14.9,25,  6.8,25, 10.6,25,  4.2,26,  1.5,25,  1.4,26,  1.5,25, 1.1,26,  8.6,25, 62.6,26,100.0,26,  1.2,26,  1.6,26, 0.7,26, 1.5,26, 1.1,26,1031.2,25,""
 -32.5500, 150.0000,1990-06-07,    1.2,25, 14.6,25,  8.3,25, 11.2,25,  3.8,26,  1.2,25,  1.4,26,  1.2,25, 1.1,26,  8.4,25, 67.4,26,100.0,26,  1.2,26,  1.5,26, 0.8,26, 1.5,26, 1.1,26,1029.8,25,""
 -32.5500, 150.0000,1990-06-08,    0.5,25, 15.3,25,  8.7,25, 11.6,25,  4.0,26,  1.6,25,  1.5,26,  1.6,25, 1.4,26, 10.1,25, 66.8,26,100.0,26,  1.2,26,  1.6,26, 1.0,26, 1.7,26, 1.4,26,1028.2,25,""
 -32.5500, 150.0000,1990-06-09,    0.0,25, 15.5,25,  3.9,25, 10.5,25,  4.1,26,  1.0,25,  1.6,26,  1.0,25, 1.5,26, 11.5,25, 59.7,26,100.0,26,  1.2,26,  1.5,26, 1.5,26, 1.5,26, 1.5,26,1026.9,25,""
 -32.5500, 150.0000,1990-06-10,    0.0,25, 17.4,25,  2.4,25,  9.3,25,  6.3,26,  1.3,25,  1.6,26,  1.3,25, 1.7,26, 12.1,25, 46.8,26,100.0,26,  1.5,26,  2.2,26, 1.0,26, 2.3,26, 1.7,26,1028.6,25,""
 -32.5500, 150.0000,1990-06-11,    0.3,25, 16.2,25,  2.2,25,  9.3,25,  5.4,26,  1.6,25,  1.6,26,  1.6,25, 1.4,26, 11.0,25, 50.5,26,100.0,26,  1.4,26,  1.9,26, 1.0,26, 1.8,26, 1.4,26,1029.9,25,""
 -32.5500, 150.0000,1990-06-12,    0.0,25, 13.7,25,  2.7,25,  9.4,25,  3.7,26,  0.8,25,  1.3,26,  0.8,25, 1.0,26,  7.1,25, 60.0,26,100.0,26,  1.0,26,  1.3,26, 0.9,26, 1.1,26, 1.0,26,1024.8,25,""
 -32.5500, 150.0000,1990-06-13,    0.0,25, 14.7,25,  6.2,25, 10.6,25,  4.0,26,  1.0,25,  1.3,26,  1.0,25, 1.0,26,  6.9,25, 63.4,26,100.0,26,  1.1,26,  1.4,26, 0.8,26, 1.2,26, 1.0,26,1022.6,25,""
 -32.5500, 150.0000,1990-06-14,    0.1,25, 15.0,25,  1.1,25,  8.4,25,  5.2,26,  0.9,25,  1.6,26,  0.9,25, 1.4,26, 11.2,25, 49.3,26,100.0,26,  1.3,26,  1.9,26, 0.9,26, 1.9,26, 1.4,26,1026.1,25,""
 -32.5500, 150.0000,1990-06-15,    0.0,25, 16.1,25,  1.2,25,  9.0,25,  5.4,26,  1.0,25,  1.6,26,  1.0,25, 1.6,26, 11.9,25, 49.2,26,100.0,26,  1.4,26,  1.9,26, 1.2,26, 1.9,26, 1.6,26,1027.7,25,""
 -32.5500, 150.0000,1990-06-16,    0.0,25, 15.4,25,  1.3,25,  8.3,25,  5.6,26,  1.1,25,  1.3,26,  1.1,25, 0.8,26,  6.6,25, 47.5,26,100.0,26,  1.3,26,  1.9,26, 0.6,26, 1.0,26, 0.8,26,1019.8,25,""
 -32.5500, 150.0000,1990-06-17,    6.6,25, 14.5,25,  5.8,25, 11.1,25,  3.2,26,  1.0,25,  1.3,26,  1.0,25, 1.2,26,  6.5,25, 67.3,26,100.0,26,  0.9,26,  1.2,26, 1.3,26, 1.3,26, 1.3,26,1011.4,25,""
 -32.5500, 150.0000,1990-06-18,   11.8,25, 10.7,25,  5.7,25,  7.8,25,  4.0,26,  1.2,25,  1.3,26,  1.2,25, 0.8,26,  6.5,25, 60.7,26, 85.2,26,  1.2,26,  1.7,26, 0.5,26, 1.1,26, 0.8,26,1020.0,25,""
 -32.5500, 150.0000,1990-06-19,    0.0,25, 12.9,25,  3.6,25,  8.2,25,  4.6,26,  1.2,25,  1.5,26,  1.2,25, 1.3,26, 10.7,25, 55.1,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 2.0,26, 1.3,26,1027.2,25,""
