"Bore ID","Date","Variable","Result (m)","Quality Code","Agency"
"GW080415.1.1",2008-08-02 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-02 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-03 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-03 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-03 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-04 00:00:00.0,"DTW",2.81,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-04 00:00:00.0,"RSWL (mAHD)",517.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-04 00:00:00.0,"SWL",3.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-05 00:00:00.0,"DTW",2.80,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-05 00:00:00.0,"RSWL (mAHD)",517.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-05 00:00:00.0,"SWL",3.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-06 00:00:00.0,"DTW",2.80,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-06 00:00:00.0,"RSWL (mAHD)",517.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-06 00:00:00.0,"SWL",3.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-07 00:00:00.0,"DTW",2.80,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-07 00:00:00.0,"RSWL (mAHD)",517.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-07 00:00:00.0,"SWL",3.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-08 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-08 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-08 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-09 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-09 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-09 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-10 00:00:00.0,"DTW",2.79,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-10 00:00:00.0,"RSWL (mAHD)",517.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-10 00:00:00.0,"SWL",3.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-11 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-11 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-11 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-12 00:00:00.0,"DTW",2.83,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-12 00:00:00.0,"RSWL (mAHD)",517.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-12 00:00:00.0,"SWL",3.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-13 00:00:00.0,"DTW",2.83,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-13 00:00:00.0,"RSWL (mAHD)",517.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-13 00:00:00.0,"SWL",3.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-14 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-14 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-14 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-15 00:00:00.0,"DTW",2.79,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-15 00:00:00.0,"RSWL (mAHD)",517.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-15 00:00:00.0,"SWL",3.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-16 00:00:00.0,"DTW",2.79,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-16 00:00:00.0,"RSWL (mAHD)",517.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-16 00:00:00.0,"SWL",3.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-17 00:00:00.0,"DTW",2.83,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-17 00:00:00.0,"RSWL (mAHD)",517.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-17 00:00:00.0,"SWL",3.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-18 00:00:00.0,"DTW",2.85,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-18 00:00:00.0,"RSWL (mAHD)",517.15,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-18 00:00:00.0,"SWL",3.35,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-19 00:00:00.0,"DTW",2.86,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-19 00:00:00.0,"RSWL (mAHD)",517.14,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-19 00:00:00.0,"SWL",3.36,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-20 00:00:00.0,"DTW",2.84,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-20 00:00:00.0,"RSWL (mAHD)",517.16,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-20 00:00:00.0,"SWL",3.34,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-21 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-21 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-21 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-22 00:00:00.0,"DTW",2.80,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-22 00:00:00.0,"RSWL (mAHD)",517.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-22 00:00:00.0,"SWL",3.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-23 00:00:00.0,"DTW",2.85,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-23 00:00:00.0,"RSWL (mAHD)",517.15,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-23 00:00:00.0,"SWL",3.35,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-24 00:00:00.0,"DTW",2.86,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-24 00:00:00.0,"RSWL (mAHD)",517.14,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-24 00:00:00.0,"SWL",3.36,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-25 00:00:00.0,"DTW",2.85,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-25 00:00:00.0,"RSWL (mAHD)",517.15,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-25 00:00:00.0,"SWL",3.35,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-26 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-26 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-26 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-27 00:00:00.0,"DTW",2.84,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-27 00:00:00.0,"RSWL (mAHD)",517.16,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-27 00:00:00.0,"SWL",3.34,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-28 00:00:00.0,"DTW",2.84,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-28 00:00:00.0,"RSWL (mAHD)",517.16,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-28 00:00:00.0,"SWL",3.34,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-29 00:00:00.0,"DTW",2.83,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-29 00:00:00.0,"RSWL (mAHD)",517.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-29 00:00:00.0,"SWL",3.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-30 00:00:00.0,"DTW",2.82,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-30 00:00:00.0,"RSWL (mAHD)",517.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-30 00:00:00.0,"SWL",3.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-31 00:00:00.0,"DTW",2.80,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-31 00:00:00.0,"RSWL (mAHD)",517.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-08-31 00:00:00.0,"SWL",3.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-01 00:00:00.0,"DTW",2.83,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-01 00:00:00.0,"RSWL (mAHD)",517.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-01 00:00:00.0,"SWL",3.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-02 00:00:00.0,"DTW",2.83,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-02 00:00:00.0,"RSWL (mAHD)",517.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-02 00:00:00.0,"SWL",3.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-03 00:00:00.0,"DTW",2.84,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-03 00:00:00.0,"RSWL (mAHD)",517.16,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-03 00:00:00.0,"SWL",3.34,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-04 00:00:00.0,"DTW",2.83,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-04 00:00:00.0,"RSWL (mAHD)",517.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-04 00:00:00.0,"SWL",3.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-05 00:00:00.0,"DTW",2.79,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-05 00:00:00.0,"RSWL (mAHD)",517.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-05 00:00:00.0,"SWL",3.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-06 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-06 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-06 00:00:00.0,"SWL",3.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-07 00:00:00.0,"DTW",2.73,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-07 00:00:00.0,"RSWL (mAHD)",517.27,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-07 00:00:00.0,"SWL",3.23,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-08 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-08 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-08 00:00:00.0,"SWL",3.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-09 00:00:00.0,"DTW",2.76,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-09 00:00:00.0,"RSWL (mAHD)",517.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-09 00:00:00.0,"SWL",3.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-10 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-10 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-10 00:00:00.0,"SWL",3.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-11 00:00:00.0,"DTW",2.72,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-11 00:00:00.0,"RSWL (mAHD)",517.28,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-11 00:00:00.0,"SWL",3.22,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-12 00:00:00.0,"DTW",2.71,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-12 00:00:00.0,"RSWL (mAHD)",517.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-12 00:00:00.0,"SWL",3.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-13 00:00:00.0,"DTW",2.72,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-13 00:00:00.0,"RSWL (mAHD)",517.28,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-13 00:00:00.0,"SWL",3.22,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-14 00:00:00.0,"DTW",2.73,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-14 00:00:00.0,"RSWL (mAHD)",517.27,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-14 00:00:00.0,"SWL",3.23,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-15 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-15 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-15 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-16 00:00:00.0,"DTW",2.73,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-16 00:00:00.0,"RSWL (mAHD)",517.27,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-16 00:00:00.0,"SWL",3.23,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-17 00:00:00.0,"DTW",2.73,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-17 00:00:00.0,"RSWL (mAHD)",517.27,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-17 00:00:00.0,"SWL",3.23,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-18 00:00:00.0,"DTW",2.71,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-18 00:00:00.0,"RSWL (mAHD)",517.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-18 00:00:00.0,"SWL",3.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-19 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-19 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-19 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-20 00:00:00.0,"DTW",2.67,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-20 00:00:00.0,"RSWL (mAHD)",517.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-20 00:00:00.0,"SWL",3.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-21 00:00:00.0,"DTW",2.70,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-21 00:00:00.0,"RSWL (mAHD)",517.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-21 00:00:00.0,"SWL",3.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-22 00:00:00.0,"DTW",2.67,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-22 00:00:00.0,"RSWL (mAHD)",517.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-22 00:00:00.0,"SWL",3.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-23 00:00:00.0,"DTW",2.72,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-23 00:00:00.0,"RSWL (mAHD)",517.28,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-23 00:00:00.0,"SWL",3.22,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-24 00:00:00.0,"DTW",2.75,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-24 00:00:00.0,"RSWL (mAHD)",517.25,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-24 00:00:00.0,"SWL",3.25,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-25 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-25 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-25 00:00:00.0,"SWL",3.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-26 00:00:00.0,"DTW",2.71,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-26 00:00:00.0,"RSWL (mAHD)",517.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-26 00:00:00.0,"SWL",3.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-27 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-27 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-27 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-28 00:00:00.0,"DTW",2.65,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-28 00:00:00.0,"RSWL (mAHD)",517.35,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-28 00:00:00.0,"SWL",3.15,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-29 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-29 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-29 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-30 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-30 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-09-30 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-01 00:00:00.0,"DTW",2.70,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-01 00:00:00.0,"RSWL (mAHD)",517.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-01 00:00:00.0,"SWL",3.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-02 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-02 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-02 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-03 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-03 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-03 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-04 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-04 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-04 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-05 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-05 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-05 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-06 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-06 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-06 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-07 00:00:00.0,"DTW",2.70,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-07 00:00:00.0,"RSWL (mAHD)",517.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-07 00:00:00.0,"SWL",3.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-08 00:00:00.0,"DTW",2.72,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-08 00:00:00.0,"RSWL (mAHD)",517.28,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-08 00:00:00.0,"SWL",3.22,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-09 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-09 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-09 00:00:00.0,"SWL",3.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-10 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-10 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-10 00:00:00.0,"SWL",3.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-11 00:00:00.0,"DTW",2.73,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-11 00:00:00.0,"RSWL (mAHD)",517.27,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-11 00:00:00.0,"SWL",3.23,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-12 00:00:00.0,"DTW",2.70,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-12 00:00:00.0,"RSWL (mAHD)",517.30,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-12 00:00:00.0,"SWL",3.20,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-13 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-13 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-13 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-14 00:00:00.0,"DTW",2.67,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-14 00:00:00.0,"RSWL (mAHD)",517.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-14 00:00:00.0,"SWL",3.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-15 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-15 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-15 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-16 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-16 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-16 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-17 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-17 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-17 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-18 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-18 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-18 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-19 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-19 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-19 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-20 00:00:00.0,"DTW",2.67,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-20 00:00:00.0,"RSWL (mAHD)",517.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-20 00:00:00.0,"SWL",3.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-21 00:00:00.0,"DTW",2.66,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-21 00:00:00.0,"RSWL (mAHD)",517.34,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-21 00:00:00.0,"SWL",3.16,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-22 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-22 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-22 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-23 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-23 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-23 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-24 00:00:00.0,"DTW",2.68,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-24 00:00:00.0,"RSWL (mAHD)",517.32,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-24 00:00:00.0,"SWL",3.18,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-25 00:00:00.0,"DTW",2.66,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-25 00:00:00.0,"RSWL (mAHD)",517.34,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-25 00:00:00.0,"SWL",3.16,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-26 00:00:00.0,"DTW",2.67,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-26 00:00:00.0,"RSWL (mAHD)",517.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-26 00:00:00.0,"SWL",3.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-27 00:00:00.0,"DTW",2.67,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-27 00:00:00.0,"RSWL (mAHD)",517.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-27 00:00:00.0,"SWL",3.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-28 00:00:00.0,"DTW",2.69,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-28 00:00:00.0,"RSWL (mAHD)",517.31,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-28 00:00:00.0,"SWL",3.19,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-29 00:00:00.0,"DTW",2.71,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-29 00:00:00.0,"RSWL (mAHD)",517.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-29 00:00:00.0,"SWL",3.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-30 00:00:00.0,"DTW",2.71,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-30 00:00:00.0,"RSWL (mAHD)",517.29,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-30 00:00:00.0,"SWL",3.21,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-31 00:00:00.0,"DTW",2.67,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-31 00:00:00.0,"RSWL (mAHD)",517.33,"quality-B","WaterNSW"
"GW080415.1.1",2008-10-31 00:00:00.0,"SWL",3.17,"quality-B","WaterNSW"
"GW080415.1.1",2008-11-01 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-11-01 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
"GW080415.1.1",2008-11-01 00:00:00.0,"SWL",3.24,"quality-B","WaterNSW"
"GW080415.1.1",2008-11-02 00:00:00.0,"DTW",2.74,"quality-B","WaterNSW"
"GW080415.1.1",2008-11-02 00:00:00.0,"RSWL (mAHD)",517.26,"quality-B","WaterNSW"
